Date,Count,Point
2012-11-15,82,Ухта-1
2012-11-15,18,Сарапул-1
2012-11-15,22,Сыктывкар-2
2012-11-15,12,Челябинск-1
2012-11-15,232,Сыктывкар-1
2012-11-15,21,Самара-1
2012-11-16,43,Сыктывкар-2
2012-11-16,125,Ухта-1
2012-11-16,29,Сарапул-1
2012-11-16,67,Смоленск-1
2012-11-16,51,Самара-1
2012-11-16,358,Сыктывкар-1
2012-11-16,8,Челябинск-1
2012-11-17,36,Сарапул-1
2012-11-17,96,Смоленск-1
2012-11-17,13,Челябинск-1
2012-11-17,55,Самара-1
2012-11-17,41,Сыктывкар-2
2012-11-17,138,Ухта-1
2012-11-17,421,Сыктывкар-1
2012-11-18,12,Челябинск-1
2012-11-18,26,Сарапул-1
2012-11-18,18,Сыктывкар-2
2012-11-18,395,Сыктывкар-1
2012-11-18,69,Смоленск-1
2012-11-18,23,Самара-1
2012-11-18,84,Ухта-1
2012-11-19,220,Сыктывкар-1
2012-11-19,90,Ухта-1
2012-11-19,24,Самара-1
2012-11-19,10,Челябинск-1
2012-11-19,29,Сыктывкар-2
2012-11-19,14,Сарапул-1
2012-11-19,69,Смоленск-1
2012-11-20,27,Самара-1
2012-11-20,128,Ухта-1
2012-11-20,20,Сыктывкар-2
2012-11-20,243,Сыктывкар-1
2012-11-20,15,Челябинск-1
2012-11-20,13,Сарапул-1
2012-11-20,71,Смоленск-1
2012-11-21,302,Сыктывкар-1
2012-11-21,78,Смоленск-1
2012-11-21,72,Ухта-1
2012-11-21,40,Самара-1
2012-11-21,19,Сыктывкар-2
2012-11-21,16,Сарапул-1
2012-11-22,236,Сыктывкар-1
2012-11-22,98,Смоленск-1
2012-11-22,13,Челябинск-1
2012-11-22,23,Сарапул-1
2012-11-22,30,Самара-1
2012-11-22,56,Ухта-1
2012-11-22,25,Сыктывкар-2
2012-11-23,25,Сыктывкар-2
2012-11-23,93,Ухта-1
2012-11-23,339,Сыктывкар-1
2012-11-23,114,Смоленск-1
2012-11-23,30,Сарапул-1
2012-11-23,17,Челябинск-1
2012-11-23,59,Самара-1
2012-11-24,145,Смоленск-1
2012-11-24,28,Челябинск-1
2012-11-24,49,Самара-1
2012-11-24,42,Сыктывкар-2
2012-11-24,137,Ухта-1
2012-11-24,461,Сыктывкар-1
2012-11-24,35,Сарапул-1
2012-11-25,9,Челябинск-1
2012-11-25,115,Смоленск-1
2012-11-25,92,Ухта-1
2012-11-25,46,Самара-1
2012-11-25,35,Сыктывкар-2
2012-11-25,360,Сыктывкар-1
2012-11-25,36,Сарапул-1
2012-11-26,18,Челябинск-1
2012-11-26,21,Самара-1
2012-11-26,22,Сарапул-1
2012-11-26,75,Смоленск-1
2012-11-26,13,Сыктывкар-2
2012-11-26,69,Ухта-1
2012-11-26,221,Сыктывкар-1
2012-11-27,11,Сыктывкар-2
2012-11-27,20,Челябинск-1
2012-11-27,29,Самара-1
2012-11-27,55,Смоленск-1
2012-11-27,12,Сарапул-1
2012-11-27,185,Сыктывкар-1
2012-11-27,71,Ухта-1
2012-11-28,217,Сыктывкар-1
2012-11-28,14,Челябинск-1
2012-11-28,17,Сыктывкар-2
2012-11-28,29,Сарапул-1
2012-11-28,68,Смоленск-1
2012-11-28,48,Ухта-1
2012-11-28,40,Самара-1
2012-11-29,66,Ухта-1
2012-11-29,28,Самара-1
2012-11-29,31,Челябинск-1
2012-11-29,22,Сарапул-1
2012-11-29,24,Сыктывкар-2
2012-11-29,217,Сыктывкар-1
2012-11-29,76,Смоленск-1
2012-11-30,108,Смоленск-1
2012-11-30,26,Челябинск-1
2012-11-30,36,Сарапул-1
2012-11-30,100,Ухта-1
2012-11-30,295,Сыктывкар-1
2012-11-30,56,Самара-1
2012-11-30,41,Сыктывкар-2
2012-12-01,397,Сыктывкар-1
2012-12-01,49,Челябинск-1
2012-12-01,118,Смоленск-1
2012-12-01,62,Самара-1
2012-12-01,37,Сарапул-1
2012-12-01,54,Сыктывкар-2
2012-12-01,126,Ухта-1
2012-12-02,32,Сарапул-1
2012-12-02,99,Ухта-1
2012-12-02,39,Сыктывкар-2
2012-12-02,352,Сыктывкар-1
2012-12-02,26,Челябинск-1
2012-12-02,42,Самара-1
2012-12-02,84,Смоленск-1
2012-12-03,66,Ухта-1
2012-12-03,66,Смоленск-1
2012-12-03,18,Сарапул-1
2012-12-03,261,Сыктывкар-1
2012-12-03,19,Сыктывкар-2
2012-12-03,40,Самара-1
2012-12-03,23,Челябинск-1
2012-12-04,26,Сыктывкар-2
2012-12-04,213,Сыктывкар-1
2012-12-04,63,Ухта-1
2012-12-04,32,Самара-1
2012-12-04,84,Смоленск-1
2012-12-04,44,Челябинск-1
2012-12-04,15,Сарапул-1
2012-12-05,79,Смоленск-1
2012-12-05,25,Сарапул-1
2012-12-05,65,Ухта-1
2012-12-05,20,Челябинск-1
2012-12-05,39,Самара-1
2012-12-05,230,Сыктывкар-1
2012-12-05,20,Сыктывкар-2
2012-12-06,63,Ухта-1
2012-12-06,40,Самара-1
2012-12-06,18,Сыктывкар-2
2012-12-06,272,Сыктывкар-1
2012-12-06,30,Сарапул-1
2012-12-06,28,Челябинск-1
2012-12-06,75,Смоленск-1
2012-12-07,340,Сыктывкар-1
2012-12-07,33,Челябинск-1
2012-12-07,58,Самара-1
2012-12-07,102,Смоленск-1
2012-12-07,25,Сарапул-1
2012-12-07,25,Сыктывкар-2
2012-12-07,118,Ухта-1
2012-12-08,42,Челябинск-1
2012-12-08,132,Смоленск-1
2012-12-08,33,Сарапул-1
2012-12-08,50,Сыктывкар-2
2012-12-08,79,Самара-1
2012-12-08,402,Сыктывкар-1
2012-12-08,115,Ухта-1
2012-12-09,42,Сарапул-1
2012-12-09,85,Смоленск-1
2012-12-09,15,Челябинск-1
2012-12-09,20,Сыктывкар-2
2012-12-09,56,Самара-1
2012-12-09,371,Сыктывкар-1
2012-12-09,80,Ухта-1
2012-12-10,22,Челябинск-1
2012-12-10,29,Самара-1
2012-12-10,15,Сарапул-1
2012-12-10,47,Ухта-1
2012-12-10,18,Сыктывкар-2
2012-12-10,63,Смоленск-1
2012-12-10,251,Сыктывкар-1
2012-12-11,76,Смоленск-1
2012-12-11,25,Сыктывкар-2
2012-12-11,246,Сыктывкар-1
2012-12-11,17,Челябинск-1
2012-12-11,18,Сарапул-1
2012-12-11,55,Ухта-1
2012-12-11,40,Самара-1
2012-12-12,66,Смоленск-1
2012-12-12,45,Самара-1
2012-12-12,30,Сыктывкар-2
2012-12-12,46,Ухта-1
2012-12-12,19,Челябинск-1
2012-12-12,16,Сарапул-1
2012-12-12,5,Белгород-1
2012-12-12,222,Сыктывкар-1
2012-12-13,50,Самара-1
2012-12-13,31,Челябинск-1
2012-12-13,231,Сыктывкар-1
2012-12-13,16,Белгород-1
2012-12-13,28,Сарапул-1
2012-12-13,67,Ухта-1
2012-12-13,80,Смоленск-1
2012-12-13,14,Сыктывкар-2
2012-12-14,296,Сыктывкар-1
2012-12-14,107,Ухта-1
2012-12-14,3,Белгород-1
2012-12-14,71,Самара-1
2012-12-14,103,Смоленск-1
2012-12-14,28,Сыктывкар-2
2012-12-14,37,Челябинск-1
2012-12-14,28,Сарапул-1
2012-12-15,106,Ухта-1
2012-12-15,41,Сарапул-1
2012-12-15,419,Сыктывкар-1
2012-12-15,106,Смоленск-1
2012-12-15,32,Челябинск-1
2012-12-15,67,Самара-1
2012-12-15,39,Сыктывкар-2
2012-12-15,38,Белгород-1
2012-12-16,51,Сыктывкар-2
2012-12-16,101,Ухта-1
2012-12-16,28,Сарапул-1
2012-12-16,40,Самара-1
2012-12-16,13,Челябинск-1
2012-12-16,333,Сыктывкар-1
2012-12-16,86,Смоленск-1
2012-12-16,42,Белгород-1
2012-12-17,58,Смоленск-1
2012-12-17,26,Челябинск-1
2012-12-17,94,Ухта-1
2012-12-17,261,Сыктывкар-1
2012-12-17,24,Сыктывкар-2
2012-12-17,24,Сарапул-1
2012-12-17,24,Белгород-1
2012-12-17,39,Самара-1
2012-12-18,17,Челябинск-1
2012-12-18,20,Сыктывкар-2
2012-12-18,232,Сыктывкар-1
2012-12-18,43,Самара-1
2012-12-18,52,Ухта-1
2012-12-18,35,Сарапул-1
2012-12-18,81,Смоленск-1
2012-12-18,33,Белгород-1
2012-12-19,249,Сыктывкар-1
2012-12-19,37,Самара-1
2012-12-19,58,Ухта-1
2012-12-19,96,Смоленск-1
2012-12-19,25,Сарапул-1
2012-12-19,18,Челябинск-1
2012-12-19,29,Белгород-1
2012-12-19,17,Сыктывкар-2
2012-12-20,23,Челябинск-1
2012-12-20,98,Смоленск-1
2012-12-20,22,Сыктывкар-2
2012-12-20,50,Самара-1
2012-12-20,35,Белгород-1
2012-12-20,241,Сыктывкар-1
2012-12-20,24,Сарапул-1
2012-12-20,69,Ухта-1
2012-12-21,36,Челябинск-1
2012-12-21,123,Смоленск-1
2012-12-21,24,Сарапул-1
2012-12-21,89,Самара-1
2012-12-21,52,Сыктывкар-2
2012-12-21,112,Ухта-1
2012-12-21,55,Белгород-1
2012-12-21,345,Сыктывкар-1
2012-12-22,411,Сыктывкар-1
2012-12-22,35,Сарапул-1
2012-12-22,116,Ухта-1
2012-12-22,128,Смоленск-1
2012-12-22,51,Белгород-1
2012-12-22,24,Челябинск-1
2012-12-22,84,Самара-1
2012-12-22,40,Сыктывкар-2
2012-12-23,32,Сыктывкар-2
2012-12-23,91,Самара-1
2012-12-23,87,Ухта-1
2012-12-23,389,Сыктывкар-1
2012-12-23,115,Смоленск-1
2012-12-23,27,Челябинск-1
2012-12-23,47,Сарапул-1
2012-12-23,38,Белгород-1
2012-12-24,52,Ухта-1
2012-12-24,45,Челябинск-1
2012-12-24,31,Сарапул-1
2012-12-24,87,Смоленск-1
2012-12-24,34,Белгород-1
2012-12-24,60,Самара-1
2012-12-24,24,Сыктывкар-2
2012-12-24,299,Сыктывкар-1
2012-12-25,64,Ухта-1
2012-12-25,32,Челябинск-1
2012-12-25,73,Смоленск-1
2012-12-25,26,Белгород-1
2012-12-25,49,Самара-1
2012-12-25,26,Сыктывкар-2
2012-12-25,45,Сарапул-1
2012-12-25,276,Сыктывкар-1
2012-12-26,61,Самара-1
2012-12-26,30,Челябинск-1
2012-12-26,25,Белгород-1
2012-12-26,46,Сарапул-1
2012-12-26,18,Сыктывкар-2
2012-12-26,58,Ухта-1
2012-12-26,129,Смоленск-1
2012-12-26,289,Сыктывкар-1
2012-12-27,365,Сыктывкар-1
2012-12-27,122,Смоленск-1
2012-12-27,45,Челябинск-1
2012-12-27,54,Самара-1
2012-12-27,37,Сарапул-1
2012-12-27,88,Ухта-1
2012-12-27,29,Сыктывкар-2
2012-12-27,36,Белгород-1
2012-12-28,124,Ухта-1
2012-12-28,185,Смоленск-1
2012-12-28,74,Самара-1
2012-12-28,43,Сарапул-1
2012-12-28,55,Белгород-1
2012-12-28,484,Сыктывкар-1
2012-12-28,40,Челябинск-1
2012-12-28,27,Сыктывкар-2
2012-12-29,30,Белгород-1
2012-12-29,62,Сыктывкар-2
2012-12-29,759,Сыктывкар-1
2012-12-29,190,Смоленск-1
2012-12-29,69,Сарапул-1
2012-12-29,218,Ухта-1
2012-12-29,49,Челябинск-1
2012-12-29,118,Самара-1
2012-12-30,441,Сыктывкар-1
2012-12-30,45,Сыктывкар-2
2012-12-30,32,Белгород-1
2012-12-30,37,Челябинск-1
2012-12-30,49,Сарапул-1
2012-12-30,126,Ухта-1
2012-12-30,78,Самара-1
2012-12-30,109,Смоленск-1
2012-12-31,9,Белгород-1
2012-12-31,24,Сарапул-1
2012-12-31,52,Ухта-1
2012-12-31,15,Сыктывкар-2
2012-12-31,19,Самара-1
2012-12-31,270,Сыктывкар-1
2012-12-31,18,Смоленск-1
2012-12-31,16,Челябинск-1
2013-01-01,35,Белгород-1
2013-01-01,49,Сыктывкар-2
2013-01-01,41,Сарапул-1
2013-01-01,134,Ухта-1
2013-01-01,417,Сыктывкар-1
2013-01-01,10,Челябинск-1
2013-01-01,79,Смоленск-1
2013-01-01,47,Самара-1
2013-01-02,38,Челябинск-1
2013-01-02,75,Сарапул-1
2013-01-02,58,Сыктывкар-2
2013-01-02,41,Белгород-1
2013-01-02,97,Смоленск-1
2013-01-02,29,Самара-1
2013-01-02,115,Ухта-1
2013-01-02,507,Сыктывкар-1
2013-01-03,47,Челябинск-1
2013-01-03,30,Белгород-1
2013-01-03,76,Сарапул-1
2013-01-03,464,Сыктывкар-1
2013-01-03,113,Смоленск-1
2013-01-03,50,Сыктывкар-2
2013-01-03,131,Ухта-1
2013-01-03,68,Самара-1
2013-01-04,21,Белгород-1
2013-01-04,158,Ухта-1
2013-01-04,395,Сыктывкар-1
2013-01-04,42,Сыктывкар-2
2013-01-04,41,Челябинск-1
2013-01-04,132,Смоленск-1
2013-01-04,77,Самара-1
2013-01-04,85,Сарапул-1
2013-01-05,134,Ухта-1
2013-01-05,31,Сыктывкар-2
2013-01-05,39,Челябинск-1
2013-01-05,420,Сыктывкар-1
2013-01-05,104,Смоленск-1
2013-01-05,32,Белгород-1
2013-01-05,75,Самара-1
2013-01-05,72,Сарапул-1
2013-01-06,45,Сыктывкар-2
2013-01-06,107,Ухта-1
2013-01-06,415,Сыктывкар-1
2013-01-06,49,Самара-1
2013-01-06,68,Сарапул-1
2013-01-06,33,Белгород-1
2013-01-06,109,Смоленск-1
2013-01-06,47,Челябинск-1
2013-01-07,48,Самара-1
2013-01-07,46,Сыктывкар-2
2013-01-07,136,Смоленск-1
2013-01-07,54,Сарапул-1
2013-01-07,46,Белгород-1
2013-01-07,56,Челябинск-1
2013-01-07,111,Ухта-1
2013-01-07,385,Сыктывкар-1
2013-01-08,32,Челябинск-1
2013-01-08,315,Сыктывкар-1
2013-01-08,83,Смоленск-1
2013-01-08,44,Сыктывкар-2
2013-01-08,62,Самара-1
2013-01-08,28,Белгород-1
2013-01-08,83,Ухта-1
2013-01-08,47,Сарапул-1
2013-01-09,92,Смоленск-1
2013-01-09,38,Сарапул-1
2013-01-09,36,Челябинск-1
2013-01-09,297,Сыктывкар-1
2013-01-09,29,Белгород-1
2013-01-09,35,Сыктывкар-2
2013-01-09,91,Ухта-1
2013-01-09,58,Самара-1
2013-01-10,294,Сыктывкар-1
2013-01-10,107,Смоленск-1
2013-01-10,57,Ухта-1
2013-01-10,28,Белгород-1
2013-01-10,61,Самара-1
2013-01-10,48,Сарапул-1
2013-01-10,38,Челябинск-1
2013-01-10,31,Сыктывкар-2
2013-01-11,409,Сыктывкар-1
2013-01-11,39,Сыктывкар-2
2013-01-11,45,Белгород-1
2013-01-11,55,Сарапул-1
2013-01-11,76,Самара-1
2013-01-11,147,Смоленск-1
2013-01-11,125,Ухта-1
2013-01-11,33,Челябинск-1
2013-01-12,144,Смоленск-1
2013-01-12,132,Ухта-1
2013-01-12,65,Челябинск-1
2013-01-12,30,Самара-1
2013-01-12,441,Сыктывкар-1
2013-01-12,48,Белгород-1
2013-01-12,55,Сарапул-1
2013-01-12,40,Сыктывкар-2
2013-01-13,115,Смоленск-1
2013-01-13,55,Челябинск-1
2013-01-13,64,Сарапул-1
2013-01-13,40,Сыктывкар-2
2013-01-13,60,Самара-1
2013-01-13,125,Ухта-1
2013-01-13,376,Сыктывкар-1
2013-01-13,26,Белгород-1
2013-01-14,255,Сыктывкар-1
2013-01-14,36,Сарапул-1
2013-01-14,38,Сыктывкар-2
2013-01-14,23,Самара-1
2013-01-14,34,Белгород-1
2013-01-14,101,Ухта-1
2013-01-14,61,Челябинск-1
2013-01-14,95,Смоленск-1
2013-01-15,36,Белгород-1
2013-01-15,8,Сыктывкар-2
2013-01-15,131,Сыктывкар-1
2013-01-15,59,Челябинск-1
2013-01-15,23,Ухта-1
2013-01-15,50,Самара-1
2013-01-15,55,Смоленск-1
2013-01-15,17,Сарапул-1
2013-01-16,35,Сыктывкар-2
2013-01-16,53,Белгород-1
2013-01-16,88,Смоленск-1
2013-01-16,237,Сыктывкар-1
2013-01-16,37,Сарапул-1
2013-01-16,75,Ухта-1
2013-01-16,70,Челябинск-1
2013-01-16,47,Самара-1
2013-01-17,111,Смоленск-1
2013-01-17,42,Самара-1
2013-01-17,36,Сарапул-1
2013-01-17,19,Сыктывкар-2
2013-01-17,62,Челябинск-1
2013-01-17,121,Ухта-1
2013-01-17,58,Белгород-1
2013-01-17,252,Сыктывкар-1
2013-01-18,37,Белгород-1
2013-01-18,372,Сыктывкар-1
2013-01-18,45,Челябинск-1
2013-01-18,34,Сарапул-1
2013-01-18,74,Самара-1
2013-01-18,143,Ухта-1
2013-01-18,32,Сыктывкар-2
2013-01-18,118,Смоленск-1
2013-01-19,43,Сыктывкар-2
2013-01-19,130,Смоленск-1
2013-01-19,81,Челябинск-1
2013-01-19,467,Сыктывкар-1
2013-01-19,52,Сарапул-1
2013-01-19,66,Белгород-1
2013-01-19,194,Ухта-1
2013-01-19,66,Самара-1
2013-01-20,424,Сыктывкар-1
2013-01-20,99,Смоленск-1
2013-01-20,51,Самара-1
2013-01-20,120,Ухта-1
2013-01-20,62,Белгород-1
2013-01-20,46,Челябинск-1
2013-01-20,46,Сарапул-1
2013-01-20,44,Сыктывкар-2
2013-01-21,22,Сарапул-1
2013-01-21,48,Челябинск-1
2013-01-21,263,Сыктывкар-1
2013-01-21,34,Сыктывкар-2
2013-01-21,27,Белгород-1
2013-01-21,82,Смоленск-1
2013-01-21,44,Самара-1
2013-01-21,80,Ухта-1
2013-01-22,77,Ухта-1
2013-01-22,66,Самара-1
2013-01-22,59,Челябинск-1
2013-01-22,94,Смоленск-1
2013-01-22,36,Белгород-1
2013-01-22,27,Сыктывкар-2
2013-01-22,244,Сыктывкар-1
2013-01-22,57,Сарапул-1
2013-01-23,45,Самара-1
2013-01-23,108,Смоленск-1
2013-01-23,30,Сарапул-1
2013-01-23,223,Сыктывкар-1
2013-01-23,58,Челябинск-1
2013-01-23,90,Ухта-1
2013-01-23,17,Сыктывкар-2
2013-01-23,36,Белгород-1
2013-01-24,75,Ухта-1
2013-01-24,50,Самара-1
2013-01-24,61,Челябинск-1
2013-01-24,15,Сыктывкар-2
2013-01-24,42,Белгород-1
2013-01-24,275,Сыктывкар-1
2013-01-24,84,Смоленск-1
2013-01-24,28,Сарапул-1
2013-01-25,195,Ухта-1
2013-01-25,87,Самара-1
2013-01-25,423,Сыктывкар-1
2013-01-25,71,Челябинск-1
2013-01-25,50,Белгород-1
2013-01-25,117,Смоленск-1
2013-01-25,41,Сыктывкар-2
2013-01-25,41,Сарапул-1
2013-01-26,78,Челябинск-1
2013-01-26,63,Сыктывкар-2
2013-01-26,137,Смоленск-1
2013-01-26,432,Сыктывкар-1
2013-01-26,65,Сарапул-1
2013-01-26,83,Самара-1
2013-01-26,157,Ухта-1
2013-01-26,62,Белгород-1
2013-01-27,50,Челябинск-1
2013-01-27,31,Сыктывкар-2
2013-01-27,57,Сарапул-1
2013-01-27,103,Смоленск-1
2013-01-27,48,Белгород-1
2013-01-27,113,Ухта-1
2013-01-27,371,Сыктывкар-1
2013-01-27,67,Самара-1
2013-01-28,86,Ухта-1
2013-01-28,28,Сарапул-1
2013-01-28,54,Самара-1
2013-01-28,42,Челябинск-1
2013-01-28,26,Сыктывкар-2
2013-01-28,46,Белгород-1
2013-01-28,60,Смоленск-1
2013-01-28,254,Сыктывкар-1
2013-01-29,57,Самара-1
2013-01-29,38,Челябинск-1
2013-01-29,29,Сыктывкар-2
2013-01-29,79,Смоленск-1
2013-01-29,98,Ухта-1
2013-01-29,243,Сыктывкар-1
2013-01-29,30,Сарапул-1
2013-01-29,38,Белгород-1
2013-01-30,249,Сыктывкар-1
2013-01-30,32,Сыктывкар-2
2013-01-30,73,Самара-1
2013-01-30,31,Сарапул-1
2013-01-30,84,Ухта-1
2013-01-30,41,Белгород-1
2013-01-30,42,Челябинск-1
2013-01-30,75,Смоленск-1
2013-01-31,34,Сарапул-1
2013-01-31,55,Самара-1
2013-01-31,70,Смоленск-1
2013-01-31,269,Сыктывкар-1
2013-01-31,82,Ухта-1
2013-01-31,48,Челябинск-1
2013-01-31,15,Сыктывкар-2
2013-01-31,42,Белгород-1
2013-02-01,71,Самара-1
2013-02-01,335,Сыктывкар-1
2013-02-01,89,Смоленск-1
2013-02-01,36,Сарапул-1
2013-02-01,20,Сыктывкар-2
2013-02-01,46,Челябинск-1
2013-02-01,113,Ухта-1
