LFnext7,LFnext30,LFprev7,LFprev30
100.547268116,81.84375,78.1686998762,84.75
26.7377953916,39.3046875,32.3896557024,35.015625
43.9493324237,108.1875,131.355534614,123.34375
503.313001592,328.375,368.425205222,352.1484375
109.182931366,89.96875,162.192776607,106.0
77.1459162295,130.1875,106.986700123,141.6875
27.8936738183,53.1640625,41.414975961,42.166015625
432.814829858,419.4375,356.587836587,385.5703125
193.031919708,107.9375,48.8458746701,76.1875
277.839855225,393.8984375,299.202357209,340.75
59.9675333682,72.0,143.982116644,101.3125
39.8261997769,47.71875,37.1435077022,35.65625
35.2018783975,27.359375,6.44322111051,28.125
112.367658819,98.64453125,73.0192533557,73.328125
220.694729685,248.883056641,277.107765039,266.875
62.569053314,54.78125,64.5956684243,83.125
21.6336177771,24.998046875,43.7223547446,23.833984375
67.6192475445,52.36328125,51.6550873072,98.9765625
74.7348949688,81.875,82.5742729357,76.015625
292.077817037,266.3125,286.225868312,279.0546875
129.557317061,255.46875,303.070246197,268.75
27.2963277046,26.17578125,25.9098463181,24.9921875
331.783284736,78.78125,1.0,31.25
63.1628607608,53.71484375,58.2078028813,77.0625
28.2128705127,33.62109375,23.7057095886,23.9765625
1.0,72.5,127.137025966,91.25
701.903453468,252.78125,48.6268264728,263.171875
46.0763770464,59.0625,36.8481876687,76.375
80.4379882812,75.2578125,88.0357464195,100.5
1.0,103.59375,144.569818011,147.125
55.75,38.294921875,7.69040022319,40.34375
812.1875,332.0625,183.112492015,349.359375
96.0,122.125,189.299321526,146.25
80.703125,93.0,109.930117061,94.7346191406
38.03125,40.390625,28.0878787661,47.2194824219
411.0,432.88671875,353.937687911,416.484375
72.3515625,74.771484375,71.7045146164,101.625
354.0,382.5,345.146890179,366.75
44.71875,38.4375,42.0630006652,35.453125
118.75,83.8125,106.0186768,96.1875
171.315253074,92.0,21.3202612349,75.6875
32.0,61.25,69.684726607,68.69140625
148.0,222.25,372.166217714,288.3125
81.625,32.28125,1.0,33.546875
103.268259733,21.9375,15.4870250717,35.21875
485.188950399,247.34375,256.63978537,284.875
263.417426361,72.25,1.0,34.5
1.0,52.9140625,64.4746499279,56.625
1.0,23.875,11.326411231,35.3994140625
77.4289866808,61.1285400391,62.9276224044,67.25
79.437902372,66.5,1.0,63.625
257.620840715,239.625,220.647360295,273.5
1.0,27.375,20.3294278056,24.3828125
56.6958923134,54.47265625,28.0043708076,61.5
221.792452548,216.75,268.323434464,273.0
80.5592325356,53.375,59.7751458821,61.625
69.9177293541,83.0,88.3504225509,81.109375
113.715306266,103.5,247.674421763,98.75
364.305964908,296.0,359.191984972,391.625
35.4325316355,40.5,47.599046891,42.5546875
109.55518428,133.0,353.014006945,129.5625
103.951318011,128.375,110.073397844,96.400390625
55.2209518523,45.625,23.6617794667,39.375
423.601386089,452.5,2155.89720812,419.375
103.688314342,79.5,162.785877205,93.375
34.8296222214,34.6875,89.7594985268,35.3464355469
235.467066524,406.40625,393.59422582,359.5
40.2197176307,71.5,11.1656672528,78.203125
22.0077628168,24.228515625,1.0,28.044921875
220.087589623,245.25,226.937260902,243.6875
65.792966358,76.3125,98.25,90.625
54.6770321898,66.125,119.34375,62.5
24.6431075226,19.796875,1.0,19.046875
70.0253951251,52.6875,170.660568605,60.5625
242.941725775,243.6015625,1.0,247.1875
54.8410085023,70.8125,1.0,78.625
65.225022101,1.0,88.2835702147,63.0
1.0,9.26227684152e+13,87.3513097909,76.0
27.5575347683,2.44584411965e+13,28.6835482052,23.2890625
267.170970724,1.0,341.994707238,231.53125
27.2673586628,24.140625,215.697451128,1.0
72.9960405818,73.3125,103.874027853,1.0
307.914393132,263.0,264.949592477,7.96541115736e+13
93.1818909169,72.125,114.983133534,1.0
100.481314022,95.0625,68.2195780009,1.0
395.149875292,366.125,346.266524998,6.743923999e+13
303.059280618,97.625,60.4673084633,3.43894060694e+12
35.3905674862,31.703125,31.5208167231,1.0
39.4028738876,38.1328125,44.3267267603,39.5
200.117371693,134.390625,134.200377456,151.0
128.106120311,125.3125,78.6341166676,87.5
441.075036092,497.296875,372.465456025,426.03125
66.5624776792,35.1328125,,
95.5638938044,75.671875,74.0422391768,66.375
201.33645621,94.6953125,103.573792467,111.625
19.7705417487,27.09375,34.9628141945,20.96875
400.170302965,426.0,297.940459868,353.25
24.9281229829,25.359375,,
175.11460106,77.78125,92.1892227163,104.5
23.9437859671,16.8125,32.5669343353,31.330078125
60.6738266453,65.6328125,95.5159718501,65.0
282.543853271,278.125,272.979757129,277.0
22.3449972122,14.5625,54.0,54.0
1.0,10.708984375,,
55.6514420094,70.453125,66.9048782588,100.5
285.711513097,271.15625,285.696825606,275.0
46.8335005493,48.576171875,108.337949178,54.5
25.5610460292,17.140625,30.2482795823,27.55078125
20.2083697847,13.875,54.0,54.0
11.7925454593,59.4033203125,36.5226045675,53.546875
1.0,14.888671875,1.0,1.0
445.376164427,235.0,441.374634065,248.625
1.0,62.75,76.8014597877,88.25
13.1343331702,14.04296875,23.3633415434,23.3633415434
11.140772799,13.8701171875,28.4315578075,21.375
13.5678170258,14.63671875,28.9113993692,24.171875
20.2050578034,16.28515625,25.565172275,25.565172275
282.980393562,248.375,296.706017781,282.25
56.7133423939,63.515625,69.4623815714,70.5
367.536570979,68.546875,1.0,72.75
25.5396888473,15.90625,1.0,1.0
68.5287985192,100.140625,1.0,112.0
552.562123396,363.5,353.760931894,351.0625
63.7137935113,91.9375,103.232702401,71.328125
13.4186116471,21.8125,49.6261880644,49.6261880644
1.0,38.333984375,1.0,1.0
26.6053158952,34.23046875,45.9394039255,37.28125
60.7787332013,119.640625,91.2612967396,124.25
26.0509360992,26.265625,54.4077878378,54.4077878378
1.0,41.451171875,35.1763778545,35.1763778545
500.992532094,479.125,401.910806036,416.875
28.4335915237,43.3515625,21.0133648491,48.875
68.7917775155,113.59375,127.526692821,93.134765625
1.0,29.3906860352,21.4775236475,21.4775236475
18.9905790061,28.53125,21.7335107404,37.25
63.27085883,76.046875,96.2156866949,78.701171875
9.15561203751,29.796875,39.8824087826,39.8824087826
554.118849775,380.375,367.385530151,366.75
71.1553037563,101.4375,70.9107107148,91.703125
31.4775415765,21.546875,3.82667682548,3.82667682548
164.663588547,226.0,303.370987094,301.875
19.645728711,18.763671875,23.453653693,18.6865234375
31.1079165688,12.41015625,22.09128746,1.0
64.2046497911,75.40625,41.5656301097,58.0
81.026823368,102.068359375,114.245814909,89.1875
38.2082427251,20.5521850586,24.3420650066,24.363395183
165.159554896,238.5625,301.922685472,269.375
41.6362759258,14.7744140625,20.0351743841,1.0
10.2565511934,23.578125,24.1056917401,24.8828125
83.4861870009,55.3828125,25.7060616697,50.75
33.8467346509,84.2578125,1.0,62.5
9.78267943288,12.578125,,
27.7392866969,21.236328125,12.6605586525,14.25
178.729449084,232.984375,287.497742779,272.75
18.5880139029,12.814453125,13.2504823263,14.138655881
55.2721559885,63.4296875,48.4289092378,65.75
17.2133223597,15.0158691406,19.4524801063,6.71292433491
61.6258046143,81.33203125,33.4321869036,58.46875
281.2891443,240.75,162.423990473,254.25
15.3063936105,18.6875,22.0709597495,14.875
15.2438036576,16.9453125,2.0,2.0
24.7707347151,12.357421875,34.6053967937,33.3488581497
64.2065123029,87.744140625,67.2795819275,73.5727539062
1.0,18.3671875,29.0636699104,1.0
191.460824491,84.2890625,1.0,73.9375
31.3195302283,45.57421875,1.0,329.585368431
58.1734599103,120.484130859,172.47610757,84.0
74.9424172897,103.5625,46.0361042181,87.875
368.335626388,344.375,1.0,313.125
15.8515647914,26.3984375,27.2894931595,15.8782442733
13.8713816634,29.083984375,47.9494556216,47.9494556216
9.22698349179,30.46875,31.5304674763,26.40625
238.013161108,138.534912109,103.859986999,126.0
502.219106949,440.0625,866.264924321,416.15625
24.2397997345,26.232421875,70.3777126222,70.3777126222
45.0245852788,45.3583984375,1.0,68.4766758818
20.6144804959,31.40625,17.5284400132,11.9687542013
18.7726201637,37.390625,36.3275161412,32.4375
117.893649265,129.828125,31.8879041673,99.375
174.347249049,112.328125,98.904069355,85.0
21.2312735735,12.3515625,47.6978640836,47.6978640836
98.7758155765,92.77734375,47.4606951842,84.375
20.6183677262,35.3500976562,37.8209891242,21.4190152742
33.7590509605,35.1240234375,1.0,554.885981924
42.6220774575,38.3828125,28.6909258231,36.25
380.10704035,373.1875,467.710122294,359.625
3.29229830357,87.359375,49.2135331861,38.9375
22.1893855731,21.7446289062,44.0995146676,1.0
33.1424555375,34.6826171875,31.7541512736,86.7266632922
108.390939457,99.26171875,70.6324671958,58.125
6.83364556298,24.076171875,1.0,1.0
31.7923684734,13.9140625,16.3547187714,5.9375
207.992854486,281.03125,73.5660285741,230.53125
42.0001509623,19.7685546875,27.1678396024,35.998046875
80.8977159445,61.0546875,75.8089468547,57.5
226.914628305,229.0,197.784036286,230.9375
20.4894939611,19.0703125,31.4836156131,9.625
47.6599464902,61.8681182861,73.1504479072,69.75
21.6919258791,23.9814453125,28.2328729443,85.28125
11.7413479531,19.23828125,22.7653188661,22.7653188661
189.582590588,224.25,234.328052218,223.625
35.283926728,24.9496154785,19.0745829533,30.0
47.4601821399,57.548828125,116.535601568,77.5
90.4138533118,73.1953125,69.3142857652,63.625
36.9793181926,23.580078125,10.80952758,20.03125
23.5893254315,18.978515625,25.0426871848,16.28125
29.7482287301,27.2919921875,28.0524823393,36.75
309.682250805,224.296875,283.647536723,236.28125
61.0118514411,67.42578125,117.154273072,70.0625
86.5756174944,76.671875,77.3002040048,68.25
1.0,23.822265625,12.9466581259,10.1903628067
9.54905458592,20.390625,19.6851755263,15.8125
1.0,26.8677978516,17.369681559,6.03125
34.7935801638,30.6474609375,15.7778591887,54.2872631749
115.025628827,101.6875,117.631237489,93.46875
1.0,31.3916015625,32.0627601006,7.87866210938
1.0,47.2351074219,32.8951451107,50.375
28.9544688993,33.96484375,13.5562293133,20.875
110.913974825,113.150390625,1.0,110.1875
647.76400506,312.3125,344.901229416,334.0625
129.870683465,58.2124023438,47.5400440305,54.0
1.0,28.3125,14.9612927758,9.94960009874
153.444143018,110.59375,148.271167744,106.5
38.4358482877,39.6704101562,7.01720349917,25.875
152.389340181,381.8125,482.483996693,357.15625
100.760929315,115.3203125,1.0,131.5
413.185582141,36.25390625,1.0,113.12109375
44.267268245,31.498046875,43.56665737,26.875
109.51360563,43.90234375,38.9717800777,39.2890625
90.5219707425,89.6318359375,66.0617800312,91.21875
217.860675491,32.734375,37.5203947443,28.1875
8.07764512488,16.857421875,17.536556819,19.9089764965
147.921664318,325.4375,370.710253417,367.75
98.8123573616,83.34375,102.703537415,105.875
17.8127224731,28.34375,17.8632998305,43.7739574326
71.4681100629,66.51171875,77.0282560062,103.375
72.3592540061,80.6875,100.710893105,95.0
20.223788039,19.41796875,20.8034025319,22.125
34.9904626423,33.921875,29.9404790622,45.296875
183.401118293,209.3125,274.44574813,240.441723925
8.90996984085,18.0798339844,19.5492824,7.1875
1.0,34.25,22.5048121456,25.0625
69.5256762259,49.5708007812,43.3211217678,84.5
53.6288296394,24.390625,27.3740309514,16.635483235
91.6304099023,70.0703125,66.3441522281,71.75
332.8542412,231.625,168.844643329,255.25
9.3703735101,25.8359375,22.9563593062,16.90625
23.8878268017,24.390625,12.0745348443,12.25
61.6407103031,51.3969726562,62.206274668,63.5969003608
15.1710760121,21.1611328125,18.7958751167,20.0
23.1688092519,20.87890625,24.4657548973,32.625
17.4522135457,20.40625,13.26763746,15.48828125
273.987704703,194.5,208.513892964,190.625
67.8733092669,72.4140625,88.2235563683,62.0
29.8953752198,20.2890625,1.0,7.125
95.4810032462,78.5625,69.6839993855,86.375
3.4226085739,9.75390625,16.6430066916,18.0625
175.247517436,156.75,252.291559672,194.0625
68.4181673171,41.65625,63.0221971963,49.75
52.9387079905,22.8015136719,33.1136899475,42.99609375
37.976491692,30.57421875,1.0,20.7844190438
11.9745848883,23.8984375,20.2403391373,18.9981994629
32.5982071988,1.61155561669e+13,638.063837191,17.9418539276
1.0,1.0,56.924339038,37.90625
205.665782558,1.0,344.072507326,293.46875
134.588613491,3.56495128968e+13,115.652673922,114.515625
131.049354658,5.42520567116e+13,166.326100133,104.0
68.85322386,1.0,38.7882375018,49.239876995
49.5246382896,3.30339493396e+12,51.5204414492,28.125
916.432588473,110.96875,47.8896598361,1.0
334.533578171,406.3125,620.474837298,8.90827845676e+13
1.0,46.75,16.8916392241,1.04421068499e+13
117.39592812,124.59375,150.212327041,1.92831359315e+13
78.0625753576,39.9013671875,1.0,3.14459882146e+12
27.1981110709,75.03125,69.2131459764,5.26937130839e+13
6.88905435411,32.84375,1.0,1.17933933692e+12
84.39453125,47.625,58.6435300403,4.08823708903e+13
375.0,273.75,321.038296047,8.90827845675e+13
44.5234375,28.25,1.0,1.04421068499e+13
49.90625,12.0,1.0,4.77788451314e+12
318.125,66.25,19.087935281,1.0
15.12109375,21.38671875,95.9554828976,1.17933933691e+12
97.609375,76.5,64.3696907847,1.65814454216e+13
41.5071660504,35.65625,25.9520753538,35.234375
84.6005678658,62.25,61.0940152523,95.5
50.4001717365,33.375,1.0,19.37109375
113.796599893,81.3125,88.0013906936,46.0
144.009938801,84.21875,1.0,1.0
201.974505582,202.0,337.66915424,191.730275264
10.0664147285,13.875,27.2666557834,15.46875
37.3698790465,11.40625,13.9700723252,20.40625
1.0,20.3056640625,1.0,35.5625
25.1677958784,31.5625,37.0627687333,36.7170410156
52.6015833069,46.8125,55.8155984912,37.46875
243.150274504,172.25,246.269904696,231.25
60.2295261358,48.0625,78.4952844157,76.375
1.51877725373,9.76953125,48.3030318108,32.3515625
1.0,28.00390625,44.7326482793,35.990234375
59.4969490068,10.546875,21.7065814922,23.86328125
55.8331486533,36.078125,60.1273201545,56.875
338.230298343,152.875,207.636621887,203.5625
78.1737105412,54.53515625,73.0139014062,74.203125
1.0,18.1796875,39.1560626532,37.296875
1.0,16.810546875,24.5157799075,30.1171875
42.0740524837,68.25,89.9206982553,89.796875
64.3148636237,49.0,71.3297078657,54.90625
327.944392746,183.375,232.286320025,211.625
6.82437567595,35.3125,45.5547005825,42.2185058594
1.0,21.6015625,22.1406500994,32.6875
1.0,26.125,26.2703736584,27.0625
57.3522269102,15.109375,22.5023881738,25.640625
111.786556011,88.625,137.363956853,117.1875
99.3421091677,104.875,110.123877895,97.8002929688
22.4930487679,284.25,410.96451749,306.0
151.366192788,68.578125,52.9272893906,60.6328125
56.9599056318,30.0625,28.3027628137,28.625
58.6204749054,24.0625,31.1367120171,33.453125
14.3578865284,32.140625,43.2933743469,38.84375
17.0622708197,35.796875,25.8271094599,41.0078125
112.475240208,115.125,123.980534618,130.5
23.7720605337,13.296875,43.2567622528,42.05078125
441.184779018,364.875,319.957901061,447.6875
56.8738895787,25.78125,32.4489774346,27.109375
59.8697861526,71.970703125,59.8216960654,53.5844726562
90.7406331879,96.5,110.943959138,138.078125
106.935535575,85.58203125,83.0929729395,93.1484375
2745.2444697,37.015625,1.0,1.0
22.7599632568,52.046875,41.7874735976,52.83984375
15.6551948668,23.9140625,18.1336879197,30.734375
113.167938264,61.46875,89.8032057676,95.31640625
396.491166001,277.75,245.502981451,354.71875
17.1649624082,7.6796875,57.0977120167,43.8125
37.7260859095,37.32421875,36.5406621766,47.4453125
1952.96152236,29.435546875,43.2129618169,14.324672992
94.0170809521,78.515625,58.4814051791,84.0
256.404899859,208.25,310.7030818,216.125
32.3777693579,17.234375,1.0,30.9375
66.1589198044,61.71875,69.8991460815,73.46875
22.1146495924,13.1137695312,54.2263154713,20.6142578125
19.8953408985,15.61328125,48.459176582,23.0517578125
17.8575039592,10.8515625,1.0,31.9375
63.3204463345,54.96875,65.1790585625,67.9375
49.7311170698,60.8125,69.3838572288,71.03125
46.8814845393,36.4375,32.1915863068,42.40625
220.03907806,207.0,287.531840803,215.125
8.68580986108,21.65625,1.0,23.432345743
28.7285618141,21.8125,12.8051569315,23.3671875
1.0,23.5,17.6256835264,22.1184411716
221.565952143,211.5,258.189348445,216.25
11.7258211623,16.75,,
42.350053952,36.875,37.7356655022,39.01171875
29.0826364884,19.6875,11.084703967,27.029296875
49.5677538452,66.875,83.2727218707,79.375
62.9220144794,68.5625,43.1852850692,55.6484375
114.788422057,75.171875,73.3952775086,78.515625
65.098840235,47.8125,63.9946804184,37.95703125
6.79931688305,23.66015625,56.836211207,26.5663282805
45.2140524425,33.34375,50.4884021677,49.1591796875
28.1502278865,19.328125,41.131765775,21.90625
26.5835612626,22.703125,5.0,5.0
25.6645336759,20.298828125,16.0295246733,25.3408203125
255.877251444,170.9375,256.245190599,234.5
27.6778425488,40.46875,52.5164334566,32.287109375
12.6189192012,13.26953125,63.8074060914,39.0234375
50.0482060488,37.75,104.04541298,37.0692301293
115.671641246,127.59375,113.606623968,93.48828125
84.5331759495,99.4951171875,101.944410752,110.87109375
44.4882548891,42.732421875,29.8305005007,29.8305005007
369.739365529,376.0,233.536207877,296.0625
47.2906308038,64.78125,109.340300469,77.0600585938
61.0506077072,47.625,36.636590767,41.0467190624
11.8059700739,12.40625,29.5804046163,39.87890625
50.6582265112,44.0,1.0,1.0
397.724427101,490.5,261.135759692,402.875
99.8705845633,132.875,103.896710044,134.859375
67.0784531165,80.4375,110.728381659,76.8486328125
30.3971034891,48.75,54.283433431,38.17578125
124.246747208,153.0,125.415152527,103.5
21.9337578163,14.921875,31.0805932646,27.28125
114.395419099,100.3515625,103.940541685,86.9375
77.6953142823,74.49609375,38.6138960527,59.76953125
99.4025882554,100.625,88.1581565555,75.716796875
42.123107655,33.1437988281,9.30021202019,9.30021202019
4.00412902693,51.09765625,39.5510785764,38.3046875
331.513711455,398.65625,256.654096871,367.5625
